pointid,ph_cacl2,ph_h20,ec,oc,caco3,p,n,k
46963176,1,1,0,0,1,2,0,0
46963252,3,3,0,0,0,0,0,0
46963306,3,3,1,2,1,1,3,0
46983196,3,3,0,0,1,1,0,0
47003258,1,1,0,0,1,1,0,0
47043220,1,0,0,0,1,0,0,0
47103190,2,2,0,0,1,2,0,0
47103196,3,3,0,0,0,2,0,1
47103226,3,3,1,0,1,2,0,1
47103244,2,2,0,0,1,0,0,0
47123314,0,0,0,0,1,2,0,0
47143212,0,0,0,0,0,1,0,0
47143266,0,0,0,0,0,0,0,0
47143284,3,3,0,0,0,0,0,0
47143320,2,2,1,1,0,0,2,0
47163286,2,2,0,0,1,2,0,0
47183240,0,0,0,0,1,1,0,0
47403220,0,0,0,0,0,1,0,0
47523214,3,3,1,0,0,3,0,1
47543198,4,3,1,0,0,3,0,1
47543212,0,0,0,0,0,2,0,0
47444748,0,0,0,4,1,3,2,1
47283124,2,2,2,0,1,3,0,2
46823122,2,2,1,0,1,0,0,0
46823144,0,0,0,2,0,1,1,0
46823158,0,0,0,0,0,0,0,0
46943130,3,3,1,0,0,3,1,1
47003108,1,0,0,0,0,2,0,0
47023118,2,2,1,0,1,3,0,1
47043094,0,0,1,4,0,0,3,0
47103106,1,1,0,0,1,2,1,1
47163154,0,0,0,0,1,0,0,0
47183104,1,1,0,0,1,2,0,0
47243106,2,2,1,0,0,1,0,0
47303170,0,0,0,0,0,1,0,0
47343196,3,3,0,0,1,0,0,0
47383118,1,1,0,0,1,0,0,0
47403158,3,2,0,0,1,1,0,0
47423142,2,2,0,0,1,2,0,1
47443174,1,1,0,0,0,0,0,0
47443188,2,2,1,0,1,2,0,1
47443200,0,0,0,0,0,0,0,0
47463082,2,2,1,1,1,3,2,1
47463124,1,0,1,0,1,1,0,0
47523154,1,1,0,0,0,2,0,1
47543176,1,1,0,0,1,1,0,0
47563082,1,2,0,0,1,0,0,0
47583104,0,0,1,1,0,2,1,0
47583122,3,3,0,0,0,2,0,1
47623092,2,2,0,2,0,0,1,0
47623116,2,2,0,0,1,1,0,0
47623164,2,2,0,0,1,1,0,0
47643154,2,2,0,1,1,0,1,0
47643172,1,1,0,0,0,1,0,0
47663058,0,0,0,1,1,1,1,0
47683090,2,2,0,0,0,0,0,1
47703100,1,1,1,0,1,2,0,1
47703190,2,2,0,0,1,2,0,0
47743100,3,3,0,0,1,2,0,1
47763054,3,3,0,0,0,3,0,1
47763058,0,0,0,1,0,0,1,0
47763076,1,1,0,0,1,0,1,0
47763166,2,2,0,0,1,1,0,0
47823064,3,3,0,0,0,1,0,0
47823106,2,2,1,0,0,2,0,1
47863086,1,1,0,0,1,0,0,1
47883118,3,3,1,0,0,2,0,1
47903032,1,0,1,1,1,0,1,0
47923082,2,2,0,0,0,0,0,1
47923154,1,1,0,0,0,0,0,0
47943040,3,3,1,1,1,2,1,2
47943094,1,1,0,0,1,1,0,0
47943180,1,1,0,0,1,1,0,0
47983048,4,4,0,0,0,0,0,0
47983080,2,2,0,0,0,0,1,0
47983110,3,3,0,0,1,3,0,1
48003118,3,3,0,0,0,2,0,1
48023094,3,3,0,0,1,2,0,1
48023148,3,3,0,0,1,1,1,0
48023170,3,3,0,0,1,2,0,1
48043036,0,0,0,0,0,0,0,0
48043050,2,2,0,0,1,0,0,0
48043140,0,0,0,0,1,3,0,0
48063088,0,1,0,0,1,1,0,0
48083036,0,0,0,1,0,1,1,0
48083104,4,4,1,0,0,2,0,1
48083158,2,2,0,0,1,2,0,0
48083176,0,0,0,0,0,2,0,0
48103100,3,2,1,0,1,1,0,1
48123162,3,2,0,0,1,0,0,1
48143070,2,2,0,0,1,0,0,0
48143160,3,2,1,0,1,1,0,1
48263086,1,1,1,0,1,0,0,0
48263126,1,1,0,0,0,0,0,0
48343156,0,0,0,0,0,0,0,0
48343192,0,0,0,0,0,1,0,0
48403140,2,2,0,0,1,1,0,0
48403162,0,0,0,0,1,1,0,0
48423136,0,0,0,1,1,2,0,0
48423154,0,0,0,0,0,0,0,0
48423160,1,1,0,0,1,0,0,0
48443176,0,0,0,1,1,1,2,0
48523164,2,2,0,0,1,1,0,0
48523170,0,0,0,0,1,0,0,0
48223068,2,3,0,0,1,1,0,1
48263072,2,1,0,0,1,0,0,0
48383062,3,3,0,0,1,1,0,0
48383094,3,3,0,0,0,1,0,1
48463064,3,3,0,0,1,2,0,1
48483094,3,3,0,0,1,1,0,1
48483112,3,3,0,0,1,2,0,0
48503124,0,0,0,1,0,0,0,0
48523128,1,1,0,0,1,2,0,0
48523134,3,3,0,0,1,1,0,0
48543070,3,3,0,0,0,0,0,1
48543088,3,3,0,0,1,0,0,1
48543106,4,3,1,0,0,2,0,1
48583144,2,2,1,0,1,1,0,1
48603118,3,2,0,0,1,2,0,0
48603136,2,2,1,1,1,2,1,0
48623060,2,2,0,0,1,0,0,1
48623122,2,2,0,0,1,1,0,1
48723052,3,3,1,0,1,2,0,1
48723124,1,1,0,0,1,0,0,0
48743058,3,3,0,0,1,0,0,0
48743098,3,2,0,0,1,1,0,1
48743116,0,0,0,2,1,1,1,0
48743134,1,0,0,0,1,3,0,0
48783070,0,0,0,1,0,0,1,0
48803042,3,3,0,0,1,0,0,0
48803078,0,0,0,1,1,1,1,0
48823064,2,2,0,0,1,2,0,1
48823082,4,4,1,0,1,0,0,1
48823118,0,0,1,3,1,1,2,0
48843022,2,2,1,0,1,1,0,1
48843086,3,3,1,0,1,0,1,0
48843126,0,0,0,1,0,2,0,0
48883128,0,0,0,0,0,0,0,0
48903088,1,0,0,1,0,0,0,0
48903124,0,0,0,1,1,1,1,0
48903136,2,2,0,0,1,1,0,0
48923022,3,3,1,0,0,0,0,0
48923058,4,4,1,0,0,2,0,1
48923080,3,3,0,1,0,0,1,1
48923094,1,1,0,0,1,1,0,0
48923116,2,2,0,0,1,1,0,0
48983068,1,0,0,0,0,3,0,0
48983104,1,1,0,0,1,1,0,0
49003136,3,3,0,0,1,1,0,1
49023050,3,3,1,0,0,3,0,2
49083096,0,0,0,0,1,1,0,0
49103134,2,2,1,0,1,1,0,1
49143136,0,0,0,0,0,0,0,0
49203076,2,2,0,0,1,2,0,0
49283134,2,2,0,0,1,1,0,1
48063388,1,0,0,0,0,1,0,0
48083392,0,0,0,0,0,1,0,0
48103388,4,4,0,0,0,1,0,0
48123346,2,2,0,0,1,3,0,0
48203382,4,4,0,0,0,2,0,0
48223356,1,1,0,0,0,1,0,0
48223392,4,4,0,0,0,1,0,0
48243370,3,3,1,0,1,2,0,1
48263342,3,3,0,0,1,1,0,0
48283316,2,2,0,0,1,2,0,0
48283352,0,0,0,0,1,0,0,0
48343344,1,0,0,0,0,1,0,0
48363340,2,2,0,0,1,2,0,0
48383350,4,4,1,0,0,2,0,0
48383404,2,2,0,0,1,1,0,0
48403320,2,2,0,0,1,1,0,0
48403342,4,4,1,0,0,2,0,0
48403392,2,2,0,0,0,1,0,0
48463406,1,0,0,0,0,0,0,0
48523318,3,3,0,0,1,2,0,0
48523322,3,3,0,0,0,2,0,0
48523344,4,4,1,1,0,0,2,0
48523354,2,2,0,0,0,1,0,0
48523362,0,0,0,0,0,1,0,0
48523386,0,0,0,1,1,0,1,0
48543334,4,4,0,0,0,0,0,0
48563346,2,2,1,0,1,2,0,0
48563382,0,0,0,1,0,0,1,0
48583324,3,3,0,0,0,1,0,0
48583338,4,4,0,0,0,1,0,0
48583392,3,3,0,0,0,1,0,0
48603376,1,1,0,0,1,2,0,0
48623348,3,3,2,4,1,0,4,0
48623384,2,2,0,0,0,0,0,0
48683304,2,2,0,0,1,0,0,0
48683412,1,1,0,0,1,2,0,0
48743314,4,4,1,0,0,1,0,1
48743332,2,2,1,0,1,2,0,1
48743350,1,1,0,0,1,0,0,0
48743368,1,1,0,0,0,1,0,0
48743386,4,4,1,0,0,1,0,1
48763414,0,0,0,1,1,1,1,0
48803330,4,3,0,0,0,1,0,0
48823388,2,2,0,0,1,1,0,1
48883344,3,3,1,0,0,0,0,0
48903376,3,3,0,0,0,2,0,1
48903430,0,0,0,0,0,1,0,0
48923382,3,3,0,0,1,1,0,1
48943410,3,4,0,0,0,1,0,0
48963340,3,4,1,0,0,0,0,0
48963370,3,3,0,0,0,2,1,1
48983302,1,1,1,0,0,1,0,0
48983414,4,4,1,0,0,1,0,0
49023306,1,1,0,0,1,1,0,0
49023400,1,1,0,0,1,1,0,0
49043304,1,0,0,0,1,0,0,0
49063318,4,3,1,0,0,0,1,0
49063350,2,2,0,0,1,1,0,0
49063398,3,2,0,0,1,1,0,1
49063412,1,1,0,0,1,3,0,0
49123306,2,2,0,0,1,0,0,1
49143358,4,4,0,0,0,1,0,0
49143412,3,4,1,0,0,2,0,0
49163294,3,3,0,0,1,1,0,0
49163342,3,3,0,0,1,2,0,0
49203306,1,0,1,0,1,1,0,0
49203356,2,2,0,0,0,2,0,0
49223286,1,1,1,0,1,1,0,0
49303342,1,1,0,0,1,1,0,0
49323304,0,0,0,0,1,1,0,0
49343288,1,1,1,0,1,2,0,0
49343312,1,1,1,1,1,0,1,0
49423380,2,2,1,0,1,3,0,0
49483302,2,2,0,0,1,2,0,0
49523302,1,1,0,0,1,0,0,0
49343410,2,2,2,0,1,3,0,2
49343432,2,2,0,0,1,1,0,1
49423434,2,2,1,0,1,2,0,1
49423480,3,3,0,0,1,1,0,0
49423488,3,3,0,0,1,0,0,0
49423506,0,0,0,0,0,0,0,0
49443502,2,2,0,0,1,1,0,0
49603462,2,2,0,0,1,0,0,0
49603476,2,2,0,0,1,1,0,1
49623460,3,3,0,0,1,1,0,0
49623502,1,1,0,0,1,0,0,0
49643472,0,0,2,4,0,2,3,1
49663464,1,1,0,0,1,2,0,0
49683466,2,2,0,0,1,0,0,0
49703482,0,0,1,0,0,1,1,0
49703500,2,2,0,0,0,0,0,0
49763448,1,0,2,4,1,2,4,0
49763466,1,1,0,0,1,0,0,0
49783488,1,1,0,0,1,2,0,0
49783498,1,0,0,0,0,1,0,0
49803412,1,1,0,0,1,2,0,0
49803514,0,0,0,1,0,0,1,0
49823418,1,1,0,0,1,2,0,1
49823458,1,1,0,0,1,3,0,0
49843482,2,3,0,0,0,2,0,0
49843504,1,1,0,0,1,0,0,0
49883432,1,1,0,0,1,2,0,0
49883468,0,0,2,4,0,1,4,1
49883510,1,1,0,0,1,2,0,0
49923464,1,1,1,0,1,0,0,0
49943484,1,1,0,0,1,2,0,0
49963488,2,2,0,0,1,2,0,1
49963494,0,0,1,2,0,1,2,0
49963498,1,2,0,0,1,2,0,1
50003436,0,0,0,1,1,2,1,0
50003512,1,1,0,0,1,0,0,1
50023446,0,0,0,0,0,2,0,0
50043424,2,2,0,0,1,2,0,0
50043478,1,0,0,0,0,1,0,0
50063396,1,1,2,3,1,1,4,0
50063500,3,3,0,0,0,2,0,1
50083478,1,1,0,0,1,0,0,0
50083514,2,2,0,0,1,1,0,0
50123484,3,3,0,0,1,1,0,1
50143404,1,1,0,0,1,1,0,0
50143498,1,1,0,0,1,1,0,0
50143512,2,2,0,0,1,1,0,0
50183494,2,2,1,0,1,0,0,0
50223520,0,0,0,0,0,0,0,0
50243468,0,0,0,0,0,2,0,0
50243486,2,2,1,0,1,1,0,0
50283482,2,2,2,3,1,0,4,0
50283518,3,3,1,1,0,2,1,1
50323462,1,1,0,0,1,1,0,0
50323502,3,3,0,0,1,1,0,0
50343442,1,1,0,0,1,0,0,0
50363490,2,2,0,0,0,1,1,0
50383432,0,0,0,0,1,0,0,0
50383504,3,3,0,0,0,2,1,2
50383522,2,2,0,0,1,1,0,1
50423468,3,2,1,1,0,3,1,1
50423474,1,0,2,1,1,1,1,0
50423510,2,2,0,0,1,2,0,0
50463454,2,2,0,0,1,1,0,0
50503462,3,3,2,3,1,0,4,0
50503494,3,3,0,0,0,0,0,0
50563432,1,1,0,0,1,0,1,0
50603482,4,4,0,0,2,1,0,1
50603504,2,2,1,0,0,1,0,0
50603526,2,2,1,1,1,1,1,0
50623424,1,1,0,0,1,3,0,0
50623442,2,2,0,0,1,2,0,0
50643432,2,2,1,2,0,0,2,0
50643486,3,3,1,0,0,2,0,1
50683444,1,0,0,0,0,3,0,0
50683512,3,3,0,0,0,1,0,1
50723512,3,2,1,0,0,1,0,1
50743486,3,4,0,0,0,1,0,0
50763484,3,3,0,0,1,0,0,0
50763514,1,1,0,1,1,1,1,0
50783432,0,0,0,0,1,2,0,0
50783450,1,0,0,0,0,1,0,0
50823526,2,2,1,0,1,0,0,0
50863476,2,2,0,0,1,2,0,0
50863488,3,3,1,0,1,0,0,0
50883478,2,3,1,0,0,0,0,0
50883532,1,1,0,0,1,0,0,0
50903508,1,1,1,0,0,0,0,0
50963504,1,1,0,0,0,1,0,0
51003522,2,2,0,0,1,1,0,0
51023502,3,3,0,0,0,0,0,0
51023520,2,2,0,0,1,0,1,1
51063496,3,3,0,0,0,2,0,0
51083476,1,1,0,0,0,1,0,0
51103486,2,2,0,0,0,0,0,0
51103504,1,1,0,0,0,1,0,0
51143450,2,2,0,0,0,2,0,0
51143456,4,4,0,0,1,0,0,0
51143528,2,2,0,0,0,0,0,0
51183482,3,3,0,0,0,0,0,0
51223516,3,2,1,1,0,3,1,1
51243496,1,0,1,1,0,1,1,0
51283468,2,2,0,0,0,1,0,0
51303466,0,0,0,0,0,1,0,0
51323464,3,3,0,0,0,2,0,1
51323468,3,3,0,0,0,2,0,0
51403480,2,2,0,0,0,0,0,0
51463486,3,3,0,0,0,0,0,0
51483496,3,3,0,0,0,0,0,0
51543482,3,3,0,0,0,1,0,1
47743438,3,3,0,0,1,0,0,0
47783448,2,3,0,0,0,2,0,0
47803416,1,1,0,0,1,1,0,0
47823406,0,0,0,0,0,1,0,0
48003438,1,1,0,0,1,1,0,0
48043464,1,1,0,0,1,1,0,0
48063424,0,1,0,0,0,3,0,0
48203476,1,1,0,0,1,1,0,0
48223414,3,3,1,0,1,1,0,0
48223536,2,2,0,0,1,1,0,0
48263486,1,1,0,0,1,2,0,0
48303526,1,1,0,0,1,1,0,0
48323502,2,1,0,0,1,1,0,0
48423448,2,2,0,0,1,0,0,1
48423460,0,0,0,0,0,0,0,0
48443518,1,0,0,0,1,1,0,0
48443522,1,1,0,0,1,1,0,0
48443554,2,1,1,1,1,1,1,0
48463442,3,3,0,0,0,2,0,1
48523470,3,3,0,0,1,1,0,0
48543478,1,1,0,0,1,2,0,0
48543496,2,2,0,0,1,1,0,0
48563508,2,2,0,0,1,1,0,0
48623446,0,0,0,0,0,1,0,0
48623474,1,1,0,0,1,0,0,0
48643478,1,0,1,1,0,1,1,0
48643514,1,1,0,0,0,0,0,0
48783478,1,1,0,0,1,2,0,0
48823460,2,2,0,0,1,2,0,0
48863484,0,0,0,0,1,3,0,1
48883498,3,3,1,1,1,3,2,2
48903448,4,4,1,0,1,1,0,2
48903466,2,2,0,0,0,2,0,1
48963460,3,3,1,0,0,2,0,1
48983482,4,4,0,0,0,2,1,1
49023428,4,3,1,2,0,1,2,0
49023446,1,1,0,0,1,2,0,0
49023504,3,3,1,0,0,2,0,1
49063498,2,2,1,0,1,1,1,1
49083478,3,3,0,0,1,1,0,0
49123450,1,1,0,0,0,2,0,0
49123464,1,0,1,0,1,2,0,0
49163428,0,0,0,0,0,1,0,0
49163482,2,3,0,0,1,1,0,1
49163486,2,2,0,0,0,2,1,0
49163500,2,1,0,0,1,0,0,0
49183442,1,1,0,1,0,0,1,0
49203446,1,1,1,0,1,1,0,0
49203450,4,4,2,2,2,1,3,0
49203472,3,3,1,0,1,1,0,0
49303464,2,2,0,0,1,2,0,1
49383454,2,2,1,0,1,1,0,0
49423458,1,1,0,0,1,2,0,0
49423462,2,2,1,0,1,1,1,0
48883164,3,3,0,0,0,2,0,0
48883170,1,1,0,0,1,2,0,0
48963172,0,0,0,0,0,1,0,0
49003208,2,1,1,0,1,2,0,0
49023148,2,2,0,0,1,2,0,0
49023184,1,0,0,0,1,1,0,0
49023220,1,1,0,0,1,3,0,0
49043196,0,0,0,0,0,2,0,0
49063174,2,2,0,0,1,2,0,0
49063206,4,3,0,0,0,0,0,0
49103170,0,0,0,0,0,2,0,0
49103220,3,3,0,0,1,2,0,0
49103224,1,1,0,0,1,1,0,0
49143190,3,3,0,0,1,2,0,0
49163194,0,0,0,0,0,2,0,0
49203180,3,3,0,0,0,0,0,0
49203202,1,0,0,0,1,2,0,1
49203212,1,0,0,0,0,3,0,0
49223160,4,4,0,0,2,1,0,0
49223196,2,2,0,0,1,1,0,0
49243174,2,2,1,1,1,2,1,0
49243188,1,2,0,0,1,1,0,0
49243210,0,0,0,1,0,0,0,0
49243236,2,2,1,0,1,1,0,0
49263172,2,2,0,0,1,1,0,0
49263226,1,1,1,0,1,1,0,0
49263232,3,3,1,0,0,0,1,0
49283238,0,0,0,0,1,2,0,0
49303230,0,0,1,0,1,3,0,0
49303252,1,0,0,0,0,1,0,0
49343194,1,0,0,0,0,1,0,0
49343216,0,0,0,0,1,2,0,0
49383194,3,3,0,0,1,1,0,0
49383202,4,4,0,0,0,0,0,0
49383266,1,1,0,0,1,2,0,0
49423170,3,3,0,0,1,1,0,0
49423218,2,2,0,0,1,1,0,0
49423254,2,1,2,1,1,0,2,0
49423282,1,0,0,0,0,1,0,0
49443178,0,0,0,0,1,1,0,0
49443196,2,2,0,0,1,1,0,0
49443268,1,1,0,0,1,2,0,0
49483194,0,0,0,0,0,0,0,0
49483198,1,1,0,0,1,1,0,0
49503172,0,1,0,1,1,0,1,0
49503190,1,0,0,0,1,1,0,0
49503208,2,2,0,0,1,0,1,0
49503244,2,2,0,0,1,1,0,0
49503262,0,0,1,0,1,0,0,0
49523186,2,2,1,0,1,0,1,0
49523266,1,1,0,0,1,2,0,0
49523276,4,4,0,0,0,1,0,0
49523284,2,2,0,0,1,2,0,0
49583214,0,0,0,0,0,3,0,0
49603200,1,1,0,0,0,1,0,0
49623196,1,0,0,0,1,2,0,0
49643256,0,1,0,0,1,1,0,0
49643278,4,4,0,0,0,0,0,0
49663176,1,1,0,0,1,2,0,0
49663270,1,1,0,0,1,2,0,0
49663284,3,3,0,0,0,0,0,0
49683178,0,0,0,0,0,1,0,0
49743234,1,0,0,0,0,0,0,0
49743238,2,2,0,0,0,2,0,0
49763232,2,2,0,0,0,2,0,0
49783174,1,1,0,0,1,2,0,0
49783236,1,1,0,0,1,2,0,0
49783246,1,1,0,0,1,1,0,0
49803232,2,2,0,0,1,1,0,0
49823184,2,2,0,0,1,1,0,0
49823260,3,3,0,0,0,2,0,0
49823274,1,1,0,0,1,1,0,0
49843216,1,0,0,0,0,1,0,0
49863136,1,1,0,0,1,2,0,0
49863190,1,2,0,0,1,2,0,0
49863208,1,0,1,0,1,2,0,1
49883162,1,0,0,0,0,2,0,0
49883222,1,0,0,0,0,0,0,0
49883234,1,0,0,0,0,2,0,0
49883266,1,0,2,1,1,0,1,0
49923216,4,4,2,0,0,1,0,0
49923248,0,0,0,0,1,1,0,0
49963164,1,1,0,0,1,1,0,0
49963192,3,3,0,0,0,3,0,1
49963200,0,0,0,0,1,2,0,0
49963254,3,2,1,0,1,1,0,0
49963260,0,0,0,0,0,3,0,1
49983196,2,2,0,0,0,1,0,0
49983208,3,3,0,0,0,3,0,0
49983234,2,2,1,0,1,1,1,0
49983280,4,4,0,0,1,0,0,0
50003130,1,0,0,0,1,1,0,0
50003206,1,1,0,0,0,2,0,0
50003224,2,2,0,0,0,1,0,0
50023248,1,0,0,0,1,2,0,0
50063132,2,1,1,2,1,0,3,0
50063150,1,1,0,0,1,1,0,0
50063158,1,1,0,0,1,2,0,0
50063180,2,2,0,0,0,2,0,0
50063194,2,2,0,0,0,1,0,0
50063216,0,0,0,0,0,1,0,0
50063258,3,3,1,1,1,0,1,0
50083190,0,0,0,0,0,1,0,0
50083244,1,1,0,0,1,1,0,0
50103184,2,2,0,0,1,1,0,0
50103238,2,2,0,0,1,1,0,0
50103248,1,1,0,0,1,2,0,0
50143152,1,2,0,0,1,1,0,0
50163222,1,1,0,0,1,1,0,0
50163244,2,2,0,0,1,2,0,0
50163250,1,1,0,0,1,1,0,0
50183184,2,2,0,0,1,0,0,0
50183224,1,1,0,0,1,2,0,0
50203194,1,1,0,0,1,0,0,0
50203270,2,2,1,0,1,2,0,0
50243176,2,2,0,0,1,0,0,0
50243186,2,2,0,0,1,1,0,0
50243204,1,1,0,0,1,1,0,0
50243222,3,3,1,0,1,1,0,0
50283220,2,1,1,1,1,0,1,0
50303214,2,2,0,0,0,2,0,0
50343244,1,1,0,0,0,2,0,0
50343250,1,1,0,0,0,1,0,0
50403182,1,0,0,0,0,0,0,0
50403208,1,0,0,0,0,1,0,0
50403244,1,2,0,0,1,2,0,0
50403250,1,1,0,0,0,0,0,0
50423194,1,1,0,0,1,2,0,0
50423230,1,1,0,0,0,1,0,0
50123124,1,0,2,3,1,2,3,0
50143134,1,0,0,0,1,2,0,0
50143146,1,1,0,0,0,2,0,0
50223106,1,1,1,0,1,1,0,1
50243144,0,1,0,0,1,0,0,0
50283108,1,1,0,0,1,1,0,0
50283112,1,0,0,0,1,2,0,0
50343142,1,1,0,0,1,0,0,0
50343154,1,1,0,0,1,1,0,0
50363130,2,2,0,0,1,1,0,0
50443136,1,0,0,0,1,2,0,0
50463176,1,0,0,0,0,0,0,0
50543112,1,0,0,0,1,1,0,0
50563140,1,1,1,0,1,0,1,0
50643094,0,0,0,0,0,2,0,0
50683074,3,3,1,0,0,0,1,0
50703124,3,2,1,0,1,1,0,0
50723094,1,1,0,0,1,1,0,1
50783090,3,3,1,1,0,0,1,1
50823076,2,2,0,0,1,0,0,0
50823112,1,1,0,0,1,1,0,0
50843088,2,2,1,0,0,0,0,1
50863110,1,1,0,0,1,0,0,0
50923122,1,0,0,0,1,1,0,0
50943118,1,1,0,0,0,0,0,0
50963150,2,2,0,0,1,0,0,0
50983172,0,0,0,0,1,1,0,0
51003148,1,1,0,0,1,0,0,0
51023088,1,1,0,0,0,0,0,0
51043102,1,1,1,1,1,0,2,1
51043110,2,2,0,0,1,0,0,0
51063100,1,1,0,0,0,0,0,0
51083098,1,2,0,0,0,0,0,0
51083148,2,2,0,0,0,0,0,0
51103122,1,1,0,0,0,0,0,0
51123154,4,4,0,0,0,0,0,0
51143158,1,1,0,0,0,2,0,0
51143162,0,0,0,0,0,2,0,0
51183104,1,1,0,0,0,0,0,0
51203106,1,1,0,0,0,0,0,0
51283122,1,1,0,0,0,1,0,0
51283140,2,2,1,0,0,2,0,0
51323114,2,2,0,0,0,0,0,0
51323126,1,0,0,0,0,1,0,0
51343172,2,2,0,0,0,2,0,0
51383142,3,3,0,0,0,1,0,0
51383160,2,2,0,0,0,0,0,0
51483142,2,1,0,0,0,1,0,1
51403236,1,1,0,0,0,1,0,0
51423258,1,1,0,0,0,3,0,0
51443242,3,3,0,0,0,2,0,0
51463266,0,0,0,1,0,1,1,0
51483172,4,4,1,0,0,0,1,2
51483190,0,0,0,0,0,0,0,0
51503186,0,0,0,0,0,2,0,0
51503198,2,2,1,0,0,2,0,0
51523164,1,1,0,0,0,1,0,1
51523208,4,4,1,0,0,0,0,1
51543180,3,3,0,0,0,1,0,0
51543194,1,1,0,0,0,0,0,0
51543216,1,1,0,0,0,1,0,0
51543256,2,2,2,3,0,0,4,0
51543266,0,0,0,0,0,3,0,0
51563178,4,4,1,0,0,2,0,0
51583224,1,1,0,0,0,2,0,1
51583236,2,2,0,0,0,1,0,0
51583246,1,1,0,0,0,2,0,0
51603190,1,1,0,0,0,2,0,1
51603214,0,0,0,0,0,0,0,0
51603268,1,1,0,0,0,2,0,0
51623206,3,3,0,0,0,1,0,0
51643216,0,0,0,0,0,0,0,0
51643248,0,0,0,0,0,0,0,0
51683234,1,1,0,0,0,0,0,0
51703244,2,2,1,0,0,3,0,0
51723256,1,1,0,0,0,2,0,0
51723274,0,0,0,0,0,1,0,0
51763146,2,2,0,0,0,1,0,0
51763164,3,3,0,0,0,1,0,0
51763242,0,1,0,0,0,0,0,0
51783142,0,0,0,0,0,0,0,0
51783286,2,2,0,0,0,0,0,0
51803166,1,1,0,0,0,1,0,0
51803170,3,3,1,0,0,1,0,0
51803274,1,1,0,0,0,1,0,0
51823288,1,1,0,0,0,1,0,0
51843208,3,3,1,0,0,1,0,0
51843214,1,1,0,0,0,0,0,0
51863216,0,0,0,0,0,0,0,0
51903130,0,0,0,0,0,0,0,0
51903194,3,3,0,0,0,2,0,1
51903238,1,1,0,0,0,0,1,0
51923178,2,3,0,0,0,0,0,0
51963208,3,3,0,0,0,0,0,0
51963268,3,3,1,2,0,1,2,0
51963286,3,3,0,0,0,2,0,0
51983278,2,2,0,0,0,0,0,0
52003108,3,3,0,0,0,1,0,0
52043144,2,2,1,0,0,0,0,1
52043222,1,0,0,0,0,1,0,0
52043252,2,2,1,0,0,1,0,0
52043276,2,2,0,0,0,0,1,0
52063280,1,1,0,0,0,0,0,0
52083230,3,3,2,1,0,1,2,0
52163310,2,2,0,0,0,0,0,0
52183140,3,3,0,0,0,1,0,1
52203286,2,2,0,0,0,2,0,0
52203314,4,4,0,0,1,0,0,0
52223108,3,2,0,0,0,2,0,1
52223180,0,0,0,0,0,2,0,0
52223212,1,1,0,0,0,1,0,0
52263274,1,1,0,0,0,1,0,0
52263284,2,1,0,0,0,2,0,0
52283268,2,2,0,0,0,1,0,0
52303200,3,3,0,0,0,0,0,0
52323196,3,3,0,0,0,0,0,0
52343112,3,2,1,0,0,1,0,1
52343220,4,4,1,0,1,0,1,0
52363144,3,3,1,0,0,2,0,2
52363162,1,1,0,0,0,2,0,1
52403168,4,4,1,0,0,0,0,0
52403294,0,0,0,0,0,2,0,0
52423208,4,4,1,0,2,0,0,1
52443166,2,2,0,0,0,1,0,0
52443184,1,1,0,0,0,2,0,0
52443288,1,1,0,0,0,1,0,0
52483152,4,4,1,2,4,0,3,0
52483156,2,2,0,0,0,2,0,0
52483182,4,4,1,0,1,0,0,1
52483188,2,2,0,0,0,0,0,0
52483218,4,4,0,0,0,0,0,0
52483228,3,4,0,0,0,2,0,0
52503160,4,4,1,0,1,2,1,3
52503208,1,0,1,0,0,2,0,1
52503226,2,1,2,3,0,0,3,0
52523166,4,4,1,0,1,0,0,0
52523170,3,3,1,0,0,0,0,0
52523220,2,2,0,0,0,1,0,0
52543176,1,0,0,0,0,1,0,0
52583140,4,4,0,0,1,0,0,0
52623148,4,4,1,0,1,0,0,1
52643142,2,2,0,0,0,0,0,0
52663138,3,3,0,0,0,1,0,1
52663164,2,2,0,0,0,1,0,1
52683160,3,3,0,0,0,2,0,0
52743154,4,4,0,0,0,0,0,0
52783208,1,1,0,0,0,1,0,1
52803148,1,1,0,0,0,1,0,0
52803194,3,3,1,0,0,0,1,0
52823124,4,4,1,0,3,0,1,1
52823142,3,3,1,0,0,1,0,1
52823160,4,4,0,0,0,0,0,0
52883152,4,4,1,0,1,1,0,1
52963136,3,3,0,0,0,0,0,0
53023146,2,2,1,0,0,2,0,2
53063148,4,4,1,0,0,1,0,0
51223074,2,2,0,0,0,0,0,1
51303064,1,1,0,0,0,1,0,0
51323096,1,1,1,0,0,1,0,0
51363072,2,2,1,0,0,0,0,0
51403012,3,3,0,0,0,0,0,0
51423100,0,0,0,0,0,1,0,0
51443008,1,1,0,0,0,0,1,1
51443058,2,2,0,0,0,0,0,0
51543126,1,1,1,0,0,1,1,0
51563088,1,1,0,0,0,1,0,0
51582994,1,1,0,0,0,0,1,0
51583080,1,1,1,0,0,1,1,0
51603142,0,0,0,0,0,0,0,0
51623098,0,0,1,1,0,0,1,0
51623116,0,0,0,0,0,2,0,0
51643018,1,1,0,0,0,0,0,0
51643090,1,1,1,0,0,0,0,0
51643122,0,0,0,0,0,0,0,0
51663016,3,3,1,0,0,0,0,0
